Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Your Eyes Only,ENHYPEN,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,2DJRPYt6QLeYlU6xzdSW5p,66,2024-07-12,140267,False,https://open.spotify.com/track/2DJRPYt6QLeYlU6xzdSW5p,0.776,0.646,11,-4.537,1,0.0399,0.154,0.0,0.163,0.775,111.959
XO (Only If You Say Yes) (English Ver.) Feat. JVKE,"ENHYPEN, JVKE",ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,5iyoxIdoTDX7gp8o5dkP3Y,63,2024-07-12,188332,False,https://open.spotify.com/track/5iyoxIdoTDX7gp8o5dkP3Y,0.686,0.756,8,-7.026,1,0.0433,0.138,9.64e-06,0.201,0.422,96.978
XO (Only If You Say Yes),ENHYPEN,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,3RkSwrsIadAvqVtMp5yhaB,77,2024-07-12,188332,False,https://open.spotify.com/track/3RkSwrsIadAvqVtMp5yhaB,0.662,0.761,8,-6.885,1,0.0532,0.112,0.0,0.21,0.471,96.95
Moonstruck,ENHYPEN,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,3gYWGRS64XrGSrjD3vvtga,72,2024-07-12,158660,False,https://open.spotify.com/track/3gYWGRS64XrGSrjD3vvtga,0.64,0.627,4,-5.651,0,0.0369,0.227,0.0,0.0971,0.348,87.953
Highway 1009,ENHYPEN,ROMANCE : UNTOLD,05I8FltCMnGa3kE38mpOkL,1dAKL41zeVDP8PiLJDsRQv,66,2024-07-12,175495,False,https://open.spotify.com/track/1dAKL41zeVDP8PiLJDsRQv,0.632,0.595,0,-5.53,1,0.03,0.814,0.0,0.34,0.352,89.967
Walk,NCT 127,WALK - The 6th Album,5Imx4Y371SPIOaH3Emtl9M,5ThXW5oGbAfQU2QTPicMd9,58,2024-07-14,191827,False,https://open.spotify.com/track/5ThXW5oGbAfQU2QTPicMd9,0.725,0.846,4,-4.383,0,0.258,0.021,0.0,0.0554,0.884,97.948
Open Always Wins,TOMORROW X TOGETHER,Open Always Wins,5NZ1IEOLWVRYIhN8uRPyZs,7lqkrW4NxWuC8nVW1qnh2k,59,2024-07-17,142344,False,https://open.spotify.com/track/7lqkrW4NxWuC8nVW1qnh2k,0.671,0.811,1,-4.144,0,0.0856,0.0539,0.0,0.144,0.372,103.775
DIVE,TWICE,DIVE,7tgTOUXm74GKA12wsQIUPu,3JstVDAZKy4O8SZ5yoXdQr,60,2024-07-17,181860,False,https://open.spotify.com/track/3JstVDAZKy4O8SZ5yoXdQr,0.796,0.702,1,-3.413,1,0.0377,0.146,0.0,0.119,0.893,114.992
Who,Jimin,MUSE,15XcLhiVMlSOipUddTNDnr,7tI8dRuH2Yc6RuoTjxo4dU,92,2024-07-19,170888,False,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034
Rebirth (Intro),Jimin,MUSE,15XcLhiVMlSOipUddTNDnr,7gMfVc4zfNIxuMyMGglOHa,72,2024-07-19,144624,False,https://open.spotify.com/track/7gMfVc4zfNIxuMyMGglOHa,0.372,0.567,5,-4.211,0,0.0361,0.142,0.0,0.0871,0.0928,172.024
Chk Chk Boom,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,09keT5ocFhEd5W5HidiUNq,83,2024-07-19,148051,False,https://open.spotify.com/track/09keT5ocFhEd5W5HidiUNq,0.925,0.74,2,-2.698,1,0.123,0.166,0.0,0.0521,0.844,101.994
Closer Than This,Jimin,MUSE,15XcLhiVMlSOipUddTNDnr,6qafqn8bBMy7t5c5WqpyRk,72,2024-07-19,223302,False,https://open.spotify.com/track/6qafqn8bBMy7t5c5WqpyRk,0.716,0.531,0,-6.051,1,0.0367,0.391,0.0,0.0691,0.431,87.984
Runners,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,4tIAHpF340zdoCCIBFcyit,68,2024-07-19,196685,False,https://open.spotify.com/track/4tIAHpF340zdoCCIBFcyit,0.635,0.906,1,-3.013,0,0.0947,0.034,0.0,0.223,0.546,159.829
Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson",MUSE,15XcLhiVMlSOipUddTNDnr,3d2bsbugow8JiNvuaRupFH,73,2024-07-19,188400,False,https://open.spotify.com/track/3d2bsbugow8JiNvuaRupFH,0.68,0.719,1,-6.078,1,0.0708,0.132,0.0,0.0295,0.8,87.016
twilight,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,1T0hdoMSjzoKUPbKRmrDg3,67,2024-07-19,192777,False,https://open.spotify.com/track/1T0hdoMSjzoKUPbKRmrDg3,0.402,0.703,7,-4.44,0,0.266,0.474,0.0,0.343,0.258,64.893
Be Mine,Jimin,MUSE,15XcLhiVMlSOipUddTNDnr,3LWVXp636uLT356Rj08Jaz,79,2024-07-19,207348,False,https://open.spotify.com/track/3LWVXp636uLT356Rj08Jaz,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495
I Like It,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,04A4WyCRyHQ8Nb3u3IsfzH,76,2024-07-19,148633,False,https://open.spotify.com/track/04A4WyCRyHQ8Nb3u3IsfzH,0.796,0.847,5,-3.198,0,0.0545,0.0606,0.0,0.134,0.469,145.015
Stray Kids,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,08H8CT32rALUZvL8TE4ruD,69,2024-07-19,189051,False,https://open.spotify.com/track/08H8CT32rALUZvL8TE4ruD,0.655,0.693,1,-4.923,1,0.0464,0.0173,0.0,0.182,0.372,159.964
Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",MUSE,15XcLhiVMlSOipUddTNDnr,1agDCV4zQqaFwJQNsTgmL1,73,2024-07-19,182841,False,https://open.spotify.com/track/1agDCV4zQqaFwJQNsTgmL1,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47
Interlude : Showtime,Jimin,MUSE,15XcLhiVMlSOipUddTNDnr,45zLrK0668WQ5JFMyiYmCS,70,2024-07-19,78492,False,https://open.spotify.com/track/45zLrK0668WQ5JFMyiYmCS,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002
MOUNTAINS,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,0MvgUGhKvrStBo2XsPuwt6,71,2024-07-19,187545,False,https://open.spotify.com/track/0MvgUGhKvrStBo2XsPuwt6,0.512,0.943,8,-2.961,1,0.254,0.0121,0.0,0.359,0.551,180.025
JJAM,Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,6ojfWEW5oBSyXQqO9G72iM,73,2024-07-19,185528,False,https://open.spotify.com/track/6ojfWEW5oBSyXQqO9G72iM,0.751,0.917,11,-2.009,0,0.218,0.0308,0.0,0.242,0.541,170.06
Chk Chk Boom (Festival Ver.),Stray Kids,ATE,3WdsoMKRqtw5Sgg67YrpnY,5yye6RvxPOo8YU0fYWQpNn,66,2024-07-19,153347,False,https://open.spotify.com/track/5yye6RvxPOo8YU0fYWQpNn,0.898,0.89,2,-4.002,1,0.171,0.0571,6.23e-06,0.0594,0.387,123.028
Chk Chk Boom,Stray Kids,Chk Chk Boom (Remixes),4I3XnuXU5fZJeC6q9yTGwa,0fGi4CsfgPHRcHum8OeX1X,64,2024-07-22,148051,False,https://open.spotify.com/track/0fGi4CsfgPHRcHum8OeX1X,0.925,0.741,2,-2.695,1,0.122,0.163,0.0,0.0519,0.848,101.993
Who (Acoustic Remix),Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,10I5rhhFoWZDIN3kEc6Dbo,66,2024-07-23,184076,False,https://open.spotify.com/track/10I5rhhFoWZDIN3kEc6Dbo,0.676,0.425,11,-6.397,0,0.0278,0.545,0.0,0.117,0.453,110.051
Who (Rock Remix),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,2x9lpe6UIHNqLf8fB8qpb7,67,2024-07-23,171995,False,https://open.spotify.com/track/2x9lpe6UIHNqLf8fB8qpb7,0.65,0.806,0,-3.546,0,0.0333,0.018,0.0,0.0889,0.755,115.986
Who (Instrumental),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,6t7t37Bex3DV4ADqAwUmwa,67,2024-07-23,170888,False,https://open.spotify.com/track/6t7t37Bex3DV4ADqAwUmwa,0.761,0.588,1,-5.989,1,0.0477,0.00279,0.664,0.131,0.762,116.016
Who (Instrumental),Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,1Px44tw80Q4rcCl8FxDGOi,65,2024-07-23,170888,False,https://open.spotify.com/track/1Px44tw80Q4rcCl8FxDGOi,0.761,0.588,1,-5.989,1,0.0477,0.00279,0.664,0.131,0.762,116.016
Who (Shibuyakei Remix),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,1PNdJibg1adHD1pTpYBfGc,66,2024-07-23,166809,False,https://open.spotify.com/track/1PNdJibg1adHD1pTpYBfGc,0.638,0.862,5,-4.712,0,0.0362,0.0347,0.000101,0.258,0.59,119.986
Who (Funky Remix),Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,7KZNgri6Jxw88FAfATw6i9,65,2024-07-23,188498,False,https://open.spotify.com/track/7KZNgri6Jxw88FAfATw6i9,0.659,0.751,0,-5.461,0,0.0337,0.0198,0.0,0.182,0.802,115.951
Who (Rock Remix),Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,1MC8JLPV4fbvVBqvGSLoDf,66,2024-07-23,171995,False,https://open.spotify.com/track/1MC8JLPV4fbvVBqvGSLoDf,0.65,0.806,0,-3.546,0,0.0333,0.018,0.0,0.0889,0.755,115.986
Who (Funky Remix),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,6E9BsGMop0G1jrpQNzugXv,66,2024-07-23,188498,False,https://open.spotify.com/track/6E9BsGMop0G1jrpQNzugXv,0.659,0.751,0,-5.461,0,0.0337,0.0198,0.0,0.182,0.802,115.951
Who (Shibuyakei Remix),Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,1ySWoGgrduSzvtJ3PUzO41,65,2024-07-23,166809,False,https://open.spotify.com/track/1ySWoGgrduSzvtJ3PUzO41,0.638,0.862,5,-4.712,0,0.0361,0.0347,0.000101,0.258,0.596,119.986
Who (Beautiful Mind Remix),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,1GDjQlek7EFZ3qTyySTSAF,66,2024-07-23,177954,False,https://open.spotify.com/track/1GDjQlek7EFZ3qTyySTSAF,0.651,0.851,0,-2.48,0,0.0508,0.0458,0.0,0.199,0.616,110.005
Who (Acoustic Remix),Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,2YKecnWyzkGEDTyNaKBG2H,67,2024-07-23,184076,False,https://open.spotify.com/track/2YKecnWyzkGEDTyNaKBG2H,0.676,0.425,11,-6.397,0,0.0278,0.545,0.0,0.117,0.453,110.051
Who (Beautiful Mind Remix),Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,2isRbZIIU4PqPrECffn7QO,65,2024-07-23,177954,False,https://open.spotify.com/track/2isRbZIIU4PqPrECffn7QO,0.651,0.851,0,-2.48,0,0.0508,0.0458,0.0,0.199,0.618,110.005
Be Mine,Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,59ldd5koyBqo1vFp6MusW1,72,2024-07-23,207348,False,https://open.spotify.com/track/59ldd5koyBqo1vFp6MusW1,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.56,66.495
Closer Than This,Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,2Zyto2vRT9MEj44Y4qbzcs,59,2024-07-23,223302,False,https://open.spotify.com/track/2Zyto2vRT9MEj44Y4qbzcs,0.716,0.531,0,-6.051,1,0.0367,0.391,0.0,0.0691,0.431,87.984
Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson",MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,5nyhz1bxLCiBBIAIcBgiEP,62,2024-07-23,188400,False,https://open.spotify.com/track/5nyhz1bxLCiBBIAIcBgiEP,0.68,0.719,1,-6.078,1,0.0708,0.132,0.0,0.0295,0.8,87.016
Interlude : Showtime,Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,12HctF6VyD118g7eXtWLBo,62,2024-07-23,78492,False,https://open.spotify.com/track/12HctF6VyD118g7eXtWLBo,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002
SLASH (From “Deadpool & Wolverine”),Stray Kids,SLASH (From “Deadpool & Wolverine”),7pu8cy2ZNnN2rlLlkXXwq9,2MKGrYH1PyPAUKu2Sl8IaT,69,2024-07-23,191627,False,https://open.spotify.com/track/2MKGrYH1PyPAUKu2Sl8IaT,0.675,0.724,1,-5.226,1,0.206,0.00901,0.0,0.108,0.408,159.991
Rebirth (Intro),Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,12YODvwEH9NPutL8OhObfD,61,2024-07-23,144624,False,https://open.spotify.com/track/12YODvwEH9NPutL8OhObfD,0.372,0.567,5,-4.211,0,0.0361,0.142,0.0,0.0871,0.0928,172.024
Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,7yODD9DKQIllpZ5eioLZRY,62,2024-07-23,182841,False,https://open.spotify.com/track/7yODD9DKQIllpZ5eioLZRY,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47
Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson",MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,5XvFNFNsgvmwsWk1T7BfRj,61,2024-07-23,188400,False,https://open.spotify.com/track/5XvFNFNsgvmwsWk1T7BfRj,0.68,0.719,1,-6.078,1,0.0707,0.132,0.0,0.0295,0.801,87.016
Who,Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,5wPnPIZS8wr4lPNLz4qvHK,88,2024-07-23,170888,False,https://open.spotify.com/track/5wPnPIZS8wr4lPNLz4qvHK,0.66,0.757,0,-3.743,0,0.0321,0.00289,0.0,0.193,0.838,116.034
Interlude : Showtime,Jimin,MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,3vKBoDN6DGrxMRDBOe5bQa,61,2024-07-23,78492,False,https://open.spotify.com/track/3vKBoDN6DGrxMRDBOe5bQa,0.786,0.836,4,-5.839,1,0.0633,0.558,0.444,0.684,0.921,92.002
Be Mine,Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,3VaKWbW68AyOkEl4AxhXA2,72,2024-07-23,207348,False,https://open.spotify.com/track/3VaKWbW68AyOkEl4AxhXA2,0.687,0.747,1,-5.496,0,0.0883,0.056,1.34e-06,0.11,0.561,66.495
Rebirth (Intro),Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,1ZtkxrnxZB6r8nIiHwqaUn,61,2024-07-23,144624,False,https://open.spotify.com/track/1ZtkxrnxZB6r8nIiHwqaUn,0.372,0.567,5,-4.211,0,0.0361,0.142,0.0,0.0871,0.0928,172.024
Smeraldo Garden Marching Band (feat. Loco),"Jimin, Loco",MUSE (WONDER ver.),5AQc0yFXRcdUdko4sZ1fW9,0KsBlpW6csX9YBVckbTDZh,63,2024-07-23,182841,False,https://open.spotify.com/track/0KsBlpW6csX9YBVckbTDZh,0.79,0.915,4,-2.251,1,0.146,0.0366,0.0,0.0785,0.726,97.47
Who,Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,32lSgbCqRcIOyUSnfuUZEQ,88,2024-07-23,170888,False,https://open.spotify.com/track/32lSgbCqRcIOyUSnfuUZEQ,0.66,0.757,0,-3.743,0,0.0321,0.00289,0.0,0.193,0.838,116.034
Closer Than This,Jimin,MUSE (WANDER ver.),4wfwJUghbK2z2iaz65U7VS,6OIVG9TFJnqOec4G5rD8pW,60,2024-07-23,223302,False,https://open.spotify.com/track/6OIVG9TFJnqOec4G5rD8pW,0.716,0.531,0,-6.051,1,0.0367,0.391,0.0,0.0691,0.431,87.984
Who,Jimin,Who (Remixes),7KIwUrSiA0gc9WlI7AYIfZ,1yqdD2ScjkqvaNBUzPQ4vR,88,2024-07-23,170888,False,https://open.spotify.com/track/1yqdD2ScjkqvaNBUzPQ4vR,0.66,0.757,0,-3.743,0,0.0321,0.00289,0.0,0.193,0.838,116.034
SOMETHING AIN'T RIGHT,XG,SOMETHING AIN'T RIGHT,1reE28qY4WnZLHJ6gTh5Rh,4xzrnTQ0CVRj6LBisVyTum,74,2024-07-26,190667,False,https://open.spotify.com/track/4xzrnTQ0CVRj6LBisVyTum,0.768,0.884,1,-3.826,0,0.0451,0.107,2.75e-06,0.323,0.747,123.99
Touch,KATSEYE,Touch,1hjqg3TuQ2YqooaPhxHwdv,6aJn7Cst74cj4lNIiPRgav,86,2024-07-26,129883,False,https://open.spotify.com/track/6aJn7Cst74cj4lNIiPRgav,0.739,0.904,5,-2.655,0,0.0442,0.549,1.03e-05,0.0948,0.788,167.033
Lucky,RIIZE,Lucky,1iatPiu9HHlD4GYtyME56A,4CnDbDsp8M84paAlyPpVpf,60,2024-07-28,167220,False,https://open.spotify.com/track/4CnDbDsp8M84paAlyPpVpf,0.776,0.863,4,-3.699,1,0.0561,0.0405,0.0,0.307,0.937,113.029
Cosmic,Red Velvet,Cosmic,5lHtH6O6mCnVx1MNuPPBQK,2H7euNHOF7uADN6dfsWoZa,66,2024-08-01,225865,False,https://open.spotify.com/track/2H7euNHOF7uADN6dfsWoZa,0.718,0.565,1,-4.613,1,0.0537,0.0296,0.0,0.169,0.654,105.949
Ice Cream,JEON SOMI,Ice Cream,5Q41ZTpaEpDVtgu1yAtAPR,6rXZhduf6TZb1mS1RjkHQ0,68,2024-08-02,180743,False,https://open.spotify.com/track/6rXZhduf6TZb1mS1RjkHQ0,0.797,0.783,6,-5.718,0,0.214,0.0157,0.0,0.0514,0.829,125.898
Be Mine (English Version),Jimin,Be Mine (English Version),7EGoWlfxvnwpTamkoOhWcb,4DairgmwgyfmFHm0e7kRPL,76,2024-08-02,207724,False,https://open.spotify.com/track/4DairgmwgyfmFHm0e7kRPL,0.509,0.76,1,-5.522,0,0.113,0.0629,0.0,0.11,0.526,100.184
POSE!,LIGHTSUM,POSE!,1ffrAg0MhHxp6YZtiwWCB4,3go5iX7Ad1IqlBXrIzYexX,54,2024-08-07,154747,False,https://open.spotify.com/track/3go5iX7Ad1IqlBXrIzYexX,0.84,0.873,11,-3.315,0,0.0942,0.124,0.0,0.31,0.858,132.984
Brought The Heat Back (Feat. Ava Max),"ENHYPEN, Ava Max",Brought The Heat Back (Feat. Ava Max),3VvvahAqcsVGeKmdUATpnd,6mslYkzyL8uDfacJezJnof,62,2024-08-09,176279,False,https://open.spotify.com/track/6mslYkzyL8uDfacJezJnof,0.746,0.884,11,-3.439,0,0.0472,0.0186,0.0,0.589,0.791,121.982
Supersonic,fromis_9,Supersonic,1sxOavrEVy7krHpcbCsiJi,6oNLSQX8bcAdbCElZYju3v,72,2024-08-12,174147,False,https://open.spotify.com/track/6oNLSQX8bcAdbCElZYju3v,0.672,0.801,6,-3.968,0,0.0413,0.0539,0.0,0.131,0.415,140.025
Wait,HYOLYN,Wait,7go94B223sIXz4t1g8kZ2N,564FztYymI6tdSy7hV8nYS,64,2024-08-12,173876,False,https://open.spotify.com/track/564FztYymI6tdSy7hV8nYS,0.784,0.724,7,-6.304,0,0.0839,0.0603,0.307,0.109,0.413,114.983
Tell My Momma,KARD,KARD 7th Mini Album 'Where To Now? (Part.1 : Yellow Light)',0eXeBtUotmPrJtREbEa3nE,4PAMDOg5KBjnzocJ60eMpl,56,2024-08-13,215800,False,https://open.spotify.com/track/4PAMDOg5KBjnzocJ60eMpl,0.769,0.81,0,-2.774,1,0.0353,0.13,0.0,0.237,0.637,121.94
New Woman (feat. ROSALÍA),"LISA, ROSALÍA",New Woman (feat. ROSALÍA),2ha4ucrONN0cihLMkP02Ch,7ov3TDp5D00Rnu5R1viX4w,88,2024-08-15,179790,False,https://open.spotify.com/track/7ov3TDp5D00Rnu5R1viX4w,0.477,0.854,7,-4.715,1,0.275,0.0858,0.0,0.065,0.314,140.515
Debut,KATSEYE,SIS (Soft Is Strong),48t47MKCsynkPx3rRg7EWr,1pxKqkKtHS9d1iDa74To03,59,2024-08-16,123282,False,https://open.spotify.com/track/1pxKqkKtHS9d1iDa74To03,0.868,0.611,11,-4.257,1,0.0787,0.0118,0.0,0.2,0.722,121.999
Touch,KATSEYE,SIS (Soft Is Strong),48t47MKCsynkPx3rRg7EWr,3NyZXtW72Gb42RaqLt7fh9,60,2024-08-16,129883,False,https://open.spotify.com/track/3NyZXtW72Gb42RaqLt7fh9,0.733,0.891,0,-2.7,0,0.0477,0.552,1.47e-05,0.0796,0.774,167.067
Tonight I Might,KATSEYE,SIS (Soft Is Strong),48t47MKCsynkPx3rRg7EWr,2Ih0CPdyK7SwbTUUkpun16,63,2024-08-16,156233,True,https://open.spotify.com/track/2Ih0CPdyK7SwbTUUkpun16,0.67,0.703,0,-4.78,0,0.035,0.0184,0.0,0.407,0.514,120.036
I'm Pretty,KATSEYE,SIS (Soft Is Strong),48t47MKCsynkPx3rRg7EWr,5Kx8X5HLUm14hBwEFP6i6Y,61,2024-08-16,142656,False,https://open.spotify.com/track/5Kx8X5HLUm14hBwEFP6i6Y,0.753,0.619,8,-4.625,1,0.0563,0.206,0.0,0.0767,0.432,126.057
My Way,KATSEYE,SIS (Soft Is Strong),48t47MKCsynkPx3rRg7EWr,3zUxQpCyUrfEjz6Y07yg4b,68,2024-08-16,154988,False,https://open.spotify.com/track/3zUxQpCyUrfEjz6Y07yg4b,0.497,0.634,1,-5.107,0,0.0574,0.189,0.0,0.228,0.526,177.887
See that?,NMIXX,Fe3O4: STICK OUT,2pb2RscdByJ8pc7dPT1SY2,3Zice5cXhiPVLwrdBJlyHc,67,2024-08-19,182796,False,https://open.spotify.com/track/3Zice5cXhiPVLwrdBJlyHc,0.491,0.825,7,-2.934,1,0.237,0.0344,0.0,0.113,0.53,87.955
Sexy In The Air,TAEMIN,ETERNAL,13M8K1l146FLdFoObJIVj9,3wluV5HGCW1Dq1CYsjIdLu,61,2024-08-19,194800,False,https://open.spotify.com/track/3wluV5HGCW1Dq1CYsjIdLu,0.477,0.833,1,-2.769,1,0.136,0.0214,0.0,0.28,0.531,100.024
Pump Up The Volume!,PLAVE,Pump Up The Volume!,2umFPxDbxvmTOnGjfGcttm,34DtDWmIUacoop6Md298vE,63,2024-08-20,179387,False,https://open.spotify.com/track/34DtDWmIUacoop6Md298vE,0.66,0.787,1,-3.85,0,0.0668,0.00708,0.0,0.116,0.629,89.98
ATE THAT,YOUNG POSSE,ATE THAT EP,0SUJCQGGE2SMg1ziHwGFHK,6spCL6M22BQACNDd70Gov3,59,2024-08-21,180237,False,https://open.spotify.com/track/6spCL6M22BQACNDd70Gov3,0.793,0.91,0,-2.528,1,0.0939,0.028,0.0,0.0979,0.621,105.934
Rains in Heaven,NCT DREAM,Rains in Heaven,3FTFpShMTd8cB5vV7w0gf1,2u30g2qcJJo13rES1Us8aW,56,2024-08-23,237500,False,https://open.spotify.com/track/2u30g2qcJJo13rES1Us8aW,0.687,0.67,5,-6.864,1,0.0418,0.132,0.0,0.095,0.384,119.971
KILL THE ROMEO,ZEROBASEONE,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,2RZtRhyKU26Ij8BFhAfywS,59,2024-08-26,198382,False,https://open.spotify.com/track/2RZtRhyKU26Ij8BFhAfywS,0.709,0.933,11,-3.546,0,0.0859,0.173,2.72e-06,0.357,0.78,122.968
GOOD SO BAD,ZEROBASEONE,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,28HVi8XtrlKauIVUxSlc6q,66,2024-08-26,177989,False,https://open.spotify.com/track/28HVi8XtrlKauIVUxSlc6q,0.728,0.751,1,-4.271,1,0.0441,0.101,0.0,0.0879,0.807,110.077
Insomnia,ZEROBASEONE,CINEMA PARADISE,4sJqg93IDEPUQlj4CwQacF,6ZBvbBP192aoDc7ykFMgbW,59,2024-08-26,163556,False,https://open.spotify.com/track/6ZBvbBP192aoDc7ykFMgbW,0.686,0.816,6,-3.675,0,0.0495,0.0259,0.0,0.0873,0.745,140.98
Algorithm,CHUNG HA,Algorithm,2jvfjweOGDWg2P8VuPCp4G,26z9YaukqS3xtQm2fhm4UV,58,2024-08-28,147443,False,https://open.spotify.com/track/26z9YaukqS3xtQm2fhm4UV,0.795,0.846,6,-3.547,0,0.0483,0.0667,1.15e-05,0.3,0.919,125.934
Black Out,CHANYEOL,Black Out - The 1st Mini Album,2QjGuxIooOrv113vp3PAwf,5xJWKlQO3wDUgoyNrmm4Bg,61,2024-08-28,171293,False,https://open.spotify.com/track/5xJWKlQO3wDUgoyNrmm4Bg,0.675,0.825,9,-4.995,1,0.0571,0.416,6.21e-06,0.14,0.727,159.867
CRAZY,LE SSERAFIM,CRAZY,538vEfAgLJ6g2I8ubuOlap,3AoEQRuFf8zVXWqSLo2UOi,80,2024-08-30,164554,False,https://open.spotify.com/track/3AoEQRuFf8zVXWqSLo2UOi,0.802,0.899,11,-2.223,0,0.126,0.00953,0.000291,0.101,0.531,130.047
Crazier,LE SSERAFIM,CRAZY,538vEfAgLJ6g2I8ubuOlap,3druZC9WrM7UUv82PX0SfA,65,2024-08-30,178737,False,https://open.spotify.com/track/3druZC9WrM7UUv82PX0SfA,0.481,0.59,5,-5.68,1,0.079,0.717,0.0,0.0968,0.0912,176.791
Chasing Lightning,LE SSERAFIM,CRAZY,538vEfAgLJ6g2I8ubuOlap,5hfKDfqthxHt6xsgCjimuO,61,2024-08-30,205090,False,https://open.spotify.com/track/5hfKDfqthxHt6xsgCjimuO,0.708,0.925,11,-3.849,0,0.204,0.0423,3.4e-05,0.0759,0.549,133.981
Pierrot,LE SSERAFIM,CRAZY,538vEfAgLJ6g2I8ubuOlap,411fZBnpfU4eIDIZmDKswx,71,2024-08-30,170316,False,https://open.spotify.com/track/411fZBnpfU4eIDIZmDKswx,0.8,0.885,8,-3.178,1,0.117,0.342,0.00677,0.0725,0.853,153.99
Starry Night,FIFTY FIFTY,Starry Night,78apBBu1uPlG87Da0InFhr,0guoHdAofMWLQELiKSZfsf,64,2024-08-30,184723,False,https://open.spotify.com/track/0guoHdAofMWLQELiKSZfsf,0.655,0.575,0,-6.89,0,0.0521,0.196,0.0,0.0787,0.405,156.011
1-800-hot-n-fun,LE SSERAFIM,CRAZY,538vEfAgLJ6g2I8ubuOlap,7vjfnsnDXZGK4PSq54ISjc,77,2024-08-30,173431,False,https://open.spotify.com/track/7vjfnsnDXZGK4PSq54ISjc,0.752,0.892,2,-3.1,1,0.108,0.0786,0.0,0.158,0.88,135.953
Boyfriend,YEONJUN,Cinderella at 2AM OST Part 4,6gmq8wZ2p5mFkg8DRyvZcE,7dk7jxKBun1JQ2pPPBxDYl,71,2024-09-01,202516,False,https://open.spotify.com/track/7dk7jxKBun1JQ2pPPBxDYl,0.815,0.557,5,-7.166,1,0.0318,0.109,0.0,0.089,0.482,114.019
